num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_step_timer,env_runners/sample,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_episodes,env_runners/num_episodes_lifetime,env_runners/env_reset_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_explained_var,learners/default_policy/module_train_batch_size_mean,learners/default_policy/vf_loss,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/total_loss,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/weights_seq_no,learners/default_policy/num_trainable_parameters,learners/default_policy/entropy,learners/default_policy/mean_kl_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch
1,1840000.0,False,230,0a60e_00000,2025-11-25_10-31-06,1764034266,13.303112983703613,1862.2814092636108,40676,DESKTOP-M8HSDGN,172.28.117.198,1862.2814092636108,230,6.696420291288204,1.3928455294925892e-05,6.696079993758778,0.8174240654017816,5.872728315321433,0.004224557819989582,229.0,701.0901728008555,0.00013068200848394718,0.7468671242693841,0.00014316926136629524,8000.0,701.0901728008555,10.0,1840.0,0.0004382953999993333,1840000.0,1091.3135411195665,10,0,10,11.873684210526315,49.71578947368422,0.00736842105263158,0.08907277960526316,0.0001248857751243126,1840000.0,0.00034146995502674145,8000.0,8000.0,1840000.0,0,8000.0,160256,144141,2310500880,10028520,8015.405007134562,36894208,1394755.1074068546,22269.801608957765,36894208,0.0,0.097619236,128.0,6.4703636,0.0003,1.0,0.0134117305,-0.116332635,160256,230.0,144141,6.6597457,0.019033404,3.4171876907348633,334.8496,22269.7972350523,0.17963275651953772,8.315799674706491e-06,4.826538658370278e-05,2.5297111764346833e-06,1.7350751496288007e-05,1.6298831812737176e-06,1.3635167450567996e-05,4.612347138367088e-05,0.00013550301305099803,5.335630989483669e-05,1.8454493941363325e-06,2.3772385690896317e-05,0.05693796746661467,0.0003455616075973723,1.68819531120651e-05,0.0848603418255646,0.0340602272317505,0.0030774804662615516,4.806113125196764e-06,9.212646582478912e-05
1,1848000.0,False,231,0a60e_00000,2025-11-25_10-31-13,1764034273,7.290431022644043,1869.5718402862549,40676,DESKTOP-M8HSDGN,172.28.117.198,1869.5718402862549,231,6.702278476265322,1.3898900741143663e-05,6.7019385848211925,0.8175342143477577,5.87848657737822,0.004217115361787063,230.0,701.255547876676,0.0001315962718514763,0.7469606332536902,0.00014776288020037104,8000.0,701.255547876676,0.0,1840.0,0.0004382953999993333,1848000.0,1066.6839678061203,10,0,10,20.44,49.78,0.005,0.08736572265625,0.00012529294820244648,1848000.0,0.0003470257763664989,8000.0,8000.0,1848000.0,0,8000.0,160256,144141,2320529400,10028520,8015.350957063217,37054464,1360717.2842677054,21726.79734129443,37054464,0.0,-0.30656254,128.0,6.4517856,0.0003,1.0,-0.024101965,-0.15139605,160256,231.0,144141,4.834826,0.018370729,3.4171876907348633,118.196175,21726.79219597093,0.17957146252434533,8.345885863830296e-06,4.866281233953888e-05,2.4824061399786382e-06,1.7350581104635628e-05,1.6546141989218584e-06,1.3711189265157245e-05,4.6353548504183006e-05,0.00013963713808884864,5.3993929201436386e-05,1.8021495318409225e-06,2.380345154733386e-05,0.057078328701945506,0.0003442740015176381,1.6923853580758037e-05,0.0845933720973078,0.034130031759434507,0.003074559311598024,4.823242000297873e-06,9.192630117128037e-05
1,1856000.0,False,232,0a60e_00000,2025-11-25_10-31-20,1764034280,6.351717233657837,1875.9235575199127,40676,DESKTOP-M8HSDGN,172.28.117.198,1875.9235575199127,232,6.698703294912673,1.389628173311394e-05,6.698362408872978,0.8173172844242851,5.875112175234433,0.00422716725816653,231.0,501.73385443008704,0.00012942789144275256,0.7468076508551513,0.00014014559080801283,8000.0,501.73385443008704,10.0,1850.0,0.0004382953999993333,1856000.0,1068.2906365385584,10,0,10,15.3,49.8,0.0,0.0853271484375,0.00012251191043724887,1856000.0,0.00033721343021537217,8000.0,8000.0,1856000.0,0,8000.0,160512,144141,2330586480,10057080,8015.397447492584,37214976,1371586.8072229205,21899.79042697391,37214976,0.0,0.00065869093,128.0,6.113285,0.0003,1.0,0.11910658,0.007959032,160512,232.0,144141,6.2711296,0.014636216,3.4171876907348633,192.30315,21899.78711740803,0.17909919096910684,7.955545963376773e-06,4.684778020975548e-05,2.4747348587127797e-06,1.6956545541806443e-05,1.5968716190424257e-06,1.3452876179110716e-05,4.5266333512852836e-05,0.00013358587091382557,5.2436269204456704e-05,1.8189134472611507e-06,2.353887646881238e-05,0.057032568904925564,0.00034321536150084213,1.690430503989204e-05,0.08416662267633368,0.03413149178183975,0.003074671678482547,4.816629576704175e-06,9.206667815842473e-05
1,1864000.0,False,233,0a60e_00000,2025-11-25_10-31-27,1764034287,6.763503551483154,1882.6870610713959,40676,DESKTOP-M8HSDGN,172.28.117.198,1882.6870610713959,233,6.699259457113538,1.3883148917489873e-05,6.6989184087942535,0.8168951971500406,5.876095304482089,0.004224712425583686,232.0,308.31782432787617,0.00013078152886981012,0.7465053298416013,0.00014432067477419857,8000.0,308.31782432787617,10.0,1860.0,0.0004382953999993333,1864000.0,1077.824389604514,10,0,10,13.37,49.8,0.013000000000000001,0.0862548828125,0.00012531252038918385,1864000.0,0.0003441457947842557,8000.0,8000.0,1864000.0,0,8000.0,160512,144141,2340643560,10057080,8015.443473017658,37375488,1377100.5182916094,21987.31668193917,37375488,0.0,-0.08665955,128.0,6.0317106,0.0003,1.0,-0.06363259,-0.1651484,160512,233.0,144141,6.2375283,0.012056316,3.4171876907348633,306.61066,21987.321562317164,0.17864865124941323,8.221248607603204e-06,4.762527042769852e-05,2.497324978299767e-06,1.743514230199994e-05,1.680956979824324e-06,1.3737036436420373e-05,4.603591181955159e-05,0.0001366706228851526,5.346834081751448e-05,1.8889365315476397e-06,2.3748778463055316e-05,0.05699122721586952,0.0003428971178832435,1.68656519884511e-05,0.08376651198957133,0.034123304424018945,0.003074326531699862,4.806863275019417e-06,9.214655137315248e-05
1,1872000.0,False,234,0a60e_00000,2025-11-25_10-31-33,1764034293,6.704174995422363,1889.3912360668182,40676,DESKTOP-M8HSDGN,172.28.117.198,1889.3912360668182,234,6.6992236397524,1.387413742875346e-05,6.698880960806311,0.8168429829985318,5.876115389697262,0.004220229211332136,233.0,180.84650118641872,0.0001307637196718368,0.7465550002931858,0.00014673478808810338,8000.0,180.84650118641872,10.0,1870.0,0.0004382953999993333,1872000.0,1082.5150130100276,10,0,10,14.622222222222222,49.8,0.0044444444444444444,0.08794487847222222,0.00012517867591388724,1872000.0,0.00034574000935285983,8000.0,8000.0,1872000.0,0,8000.0,160512,144141,2350700640,10057080,8015.489038287481,37536000,1382933.6857787913,22079.96783451211,37536000,0.0,-0.09203565,128.0,7.501632,0.0003,1.0,0.017710712,-0.11418939,160512,234.0,144141,7.6004877,0.01664637,3.4171876907348633,521.64874,22079.98392128723,0.1792159331969169,8.303447203907596e-06,4.844611036565468e-05,2.566984429328805e-06,1.7235453143229198e-05,1.6486739489997245e-06,1.3799006115246709e-05,4.627805653615242e-05,0.00013820522416427798,5.4621969299466156e-05,1.8390778559795357e-06,2.3674385839823617e-05,0.05700626341371557,0.00034189455669645123,1.6865675467317623e-05,0.08432490202966952,0.034118759799781004,0.0030740607463871287,4.802834640370875e-06,9.229040586187448e-05
1,1880000.0,False,235,0a60e_00000,2025-11-25_10-31-46,1764034306,13.052279233932495,1902.4435153007507,40676,DESKTOP-M8HSDGN,172.28.117.198,1902.4435153007507,235,6.696860482544876,1.385968605426922e-05,6.696516734768251,0.8168631722185437,5.873721567040297,0.00422941655922134,234.0,701.0901728008555,0.00013288352786703102,0.7464590409162539,0.00014712135031098606,8000.0,701.0901728008555,10.0,1880.0,0.0004382953999993333,1880000.0,1087.7726311792883,10,0,10,12.194444444444446,49.79999999999999,0.0,0.087890625,0.0001257557375023672,1880000.0,0.0003488113120450434,8000.0,8000.0,1880000.0,0,8000.0,160256,144141,2360729160,10028520,8015.434147904606,37696256,1390996.870379753,22209.744124727018,37696256,0.0,0.048295557,128.0,6.9666142,0.0003,1.0,0.021681879,-0.11319235,160256,235.0,144141,5.818685,0.019082382,3.4171876907348633,258.23587,22209.746924482566,0.17970277976494764,8.469946334708675e-06,4.909707207616962e-05,2.5104201069662008e-06,1.7682781783012612e-05,1.634793290126941e-06,1.3740077503443364e-05,4.676177847551691e-05,0.00014023861622979085,5.425151396823845e-05,1.8064429929658368e-06,2.383710015805557e-05,0.05696826839957559,0.00034103472112788797,1.6845758713085185e-05,0.08483695908937691,0.03413534390177484,0.0030718805089245444,4.793386295240825e-06,9.203833180756585e-05
1,1888000.0,False,236,0a60e_00000,2025-11-25_10-31-54,1764034314,7.310063362121582,1909.7535786628723,40676,DESKTOP-M8HSDGN,172.28.117.198,1909.7535786628723,236,6.702921400539425,1.3856009194800151e-05,6.702576962960566,0.8168228105963637,5.87982003011989,0.004231382343629323,235.0,701.255547876676,0.000135078849015392,0.7466185248470918,0.0001519902505929158,8000.0,701.255547876676,0.0,1880.0,0.0004382953999993333,1888000.0,1063.9147360287177,10,0,10,20.67,49.81,0.0,0.0882568359375,0.0001291550289836679,1888000.0,0.0003564107408699527,8000.0,8000.0,1888000.0,0,8000.0,160256,144141,2370757680,10028520,8015.379806425561,37856512,1357395.3941551377,21673.72228626995,37856512,0.0,-0.008743167,128.0,5.965879,0.0003,1.0,0.031317655,-0.087907284,160256,236.0,144141,5.492534,0.017431336,3.4171876907348633,235.33165,21673.726431187457,0.17945716455729535,8.64066051560772e-06,4.955461636484517e-05,2.6099089671100967e-06,1.799665699271698e-05,1.7613209837284318e-06,1.4080037282838245e-05,4.800216713082612e-05,0.00014251530799814192,5.5185276133247474e-05,1.869118568918956e-06,2.4480490923302718e-05,0.05703693803557275,0.0003399302439101154,1.6910861120694396e-05,0.08449972921848481,0.034162565832759964,0.0030691105838322828,4.8070824308151855e-06,9.176027849506599e-05
1,1896000.0,False,237,0a60e_00000,2025-11-25_10-32-00,1764034320,6.527590036392212,1916.2811686992645,40676,DESKTOP-M8HSDGN,172.28.117.198,1916.2811686992645,237,6.701097875114029,1.3850909101175966e-05,6.700753519880958,0.8170304904404033,5.877793940648688,0.004225649390193791,236.0,501.73385443008704,0.0001326530582550516,0.7468059503746203,0.00014431371261385464,8000.0,501.73385443008704,10.0,1890.0,0.0004382953999993333,1896000.0,1065.0345262023673,10,0,10,15.462499999999999,49.8,0.0,0.088043212890625,0.00012553602857535458,1896000.0,0.0003461159260143056,8000.0,8000.0,1896000.0,0,8000.0,160512,144141,2380814760,10057080,8015.426008361304,38017024,1366197.947366054,21813.76824089576,38017024,0.0,-0.25669193,128.0,6.888402,0.0003,1.0,-0.0017865747,-0.12759224,160512,237.0,144141,5.279089,0.01665745,3.4171876907348633,166.37698,21813.756658524475,0.17998788152172232,8.468694926688633e-06,4.8440300167806156e-05,2.5759233864041818e-06,1.744947247221452e-05,1.6598756266496616e-06,1.3908774226047417e-05,4.642381381007227e-05,0.00013804073763017374,5.4174778860827944e-05,1.8393371255459608e-06,2.3787493849547005e-05,0.05705487684521625,0.00033941033146564644,1.690776250464249e-05,0.08502786566629855,0.034146567584434566,0.0030702462879939442,4.800331606088935e-06,9.198058570432858e-05
1,1904000.0,False,238,0a60e_00000,2025-11-25_10-32-07,1764034327,6.374927520751953,1922.6560962200165,40676,DESKTOP-M8HSDGN,172.28.117.198,1922.6560962200165,238,6.697762151002891,1.3848210006373198e-05,6.697417607192149,0.8171180539360047,5.874379893442195,0.004218527326291597,237.0,308.31782432787617,0.00013294354681806306,0.7467171927758747,0.00014790182228728712,8000.0,308.31782432787617,10.0,1900.0,0.0004382953999993333,1904000.0,1072.9536029861522,10,0,10,14.211111111111112,49.82222222222222,0.0,0.0874972873263889,0.00012704218099802774,1904000.0,0.00035074567252152384,8000.0,8000.0,1904000.0,0,8000.0,160512,144141,2390871840,10057080,8015.471748277691,38177536,1376483.2135481588,21977.463123698464,38177536,0.0,-0.07753992,128.0,7.0403733,0.0003,1.0,0.05323272,-0.07035004,160512,238.0,144141,5.8094907,0.015562222,3.4171876907348633,326.70502,21977.45163285151,0.17952558820650094,8.506129551337192e-06,4.878405536845781e-05,2.5325593340770188e-06,1.759158169627537e-05,1.7071154417939597e-06,1.4029403807644089e-05,4.7047482146725355e-05,0.00013962679523844558,5.486477572248284e-05,1.824274141507344e-06,2.4208780449604383e-05,0.057035010036767295,0.0003384686881449368,1.6894504877922545e-05,0.08459857596963072,0.03413315852859123,0.003071490195113792,4.790598290032604e-06,9.235396984553575e-05
1,1912000.0,False,239,0a60e_00000,2025-11-25_10-32-13,1764034333,6.431319236755371,1929.0874154567719,40676,DESKTOP-M8HSDGN,172.28.117.198,1929.0874154567719,239,6.695024151332859,1.3840237903998398e-05,6.694679445940226,0.8168636801366397,5.871882362297775,0.00422591164302951,238.0,180.84650118641872,0.00012438078293412736,0.7465340561391149,0.00013757750682621603,8000.0,180.84650118641872,10.0,1910.0,0.0004382953999993333,1912000.0,1082.1429304725602,10,0,10,13.644444444444444,49.8,0.003333333333333333,0.08638509114583333,0.00011988609271346398,1912000.0,0.00032897098160752756,8000.0,8000.0,1912000.0,0,8000.0,160512,144141,2400928920,10057080,8015.517030794914,38338048,1385575.1935458053,22122.14261089523,38338048,0.0,0.015746295,128.0,7.285492,0.0003,1.0,-0.04945475,-0.17774242,160512,239.0,144141,7.0399075,0.016221747,3.4171876907348633,352.25433,22122.134414170825,0.1800691794944396,7.881402421700997e-06,4.616371562436802e-05,2.3778395706496396e-06,1.654825840013808e-05,1.5837063164178047e-06,1.3353465722740987e-05,4.428769610567562e-05,0.00013023331400090782,5.152535680500317e-05,1.7340303715492149e-06,2.2984921712907067e-05,0.05702486571639296,0.0003401730912636706,1.6887759832758317e-05,0.08505055285993991,0.03423228739330491,0.003071624863156388,4.7818623158088696e-06,9.250024014297762e-05
1,1920000.0,False,240,0a60e_00000,2025-11-25_10-32-26,1764034346,13.035698175430298,1942.1231136322021,40676,DESKTOP-M8HSDGN,172.28.117.198,1942.1231136322021,240,6.692232782489535,1.3863745527092805e-05,6.691887790870819,0.8167456285052769,5.8692004043248005,0.0042290346766006015,239.0,701.0901728008555,0.00013351224355288312,0.7463956641097236,0.000148812350884477,8000.0,701.0901728008555,10.0,1920.0,0.0004382953999993333,1920000.0,1089.861619934314,10,0,10,12.177777777777777,49.80555555555555,0.0044444444444444444,0.08719889322916667,0.0001265634122753983,1920000.0,0.00034900624324226787,8000.0,8000.0,1920000.0,0,8000.0,160256,144141,2410957440,10028520,8015.461860486965,38498304,1394049.191466732,22258.528171476133,38498304,0.0,-0.8606212,128.0,6.5848985,0.0003,1.0,-0.11131871,-0.23786196,160256,240.0,144141,4.6297927,0.01776148,3.4171876907348633,118.76759,22258.519298920237,0.18045638968949587,8.44400506428522e-06,4.887765824933797e-05,2.556377228589494e-06,1.7805558074763386e-05,1.6580564224330942e-06,1.3743272762861599e-05,4.674874688565617e-05,0.00013980873650004802,5.461276997735773e-05,1.8072157415789672e-06,2.4087097538263495e-05,0.056976278759224126,0.000340178200347421,1.6871802236141034e-05,0.08550846935134218,0.0342133183393666,0.003068887744524773,4.771233694981825e-06,9.225497773803314e-05
1,1928000.0,False,241,0a60e_00000,2025-11-25_10-32-34,1764034354,7.625016212463379,1949.7481298446655,40676,DESKTOP-M8HSDGN,172.28.117.198,1949.7481298446655,241,6.701486023204642,1.3884448069302733e-05,6.701141059752114,0.8176836331802237,5.87751225531155,0.0042288787298351725,240.0,701.255547876676,0.00013792221759745027,0.7467309518216239,0.00015283977103778824,8000.0,701.255547876676,0.0,1920.0,0.0004382953999993333,1928000.0,1065.65970390217,10,0,10,20.169999999999995,49.8,0.0,0.08731689453125,0.00013064459612765998,1928000.0,0.0003613268311659843,8000.0,8000.0,1928000.0,0,8000.0,160256,144141,2420985960,10028520,8015.407241882095,38658560,1359406.7339605037,21705.859914229837,38658560,0.0,-0.31891406,128.0,6.195472,0.0003,1.0,-0.025918111,-0.15372927,160256,241.0,144141,5.280962,0.019272126,3.4171876907348633,131.2711,21705.852340890862,0.1801174829825932,8.634422629001534e-06,5.0337950058629765e-05,2.606525377172086e-06,1.809083669712e-05,1.7324982021061751e-06,1.4399077118929764e-05,4.879080734100621e-05,0.0001434755541874012,5.646196660904987e-05,1.927337567382359e-06,2.4886352292545093e-05,0.056979365211629475,0.00033911003834866647,1.6883284218031296e-05,0.08513249793782704,0.0342508488859731,0.003066886197084212,4.779241359942238e-06,9.20064179588295e-05
1,1936000.0,False,242,0a60e_00000,2025-11-25_10-32-40,1764034360,6.439274072647095,1956.1874039173126,40676,DESKTOP-M8HSDGN,172.28.117.198,1956.1874039173126,242,6.698791903542596,1.3871843590528337e-05,6.698446954984592,0.8175438198484186,5.874963542748438,0.004223975972535563,241.0,501.73385443008704,0.00013293042760440123,0.746705953775405,0.0001464489438489649,8000.0,501.73385443008704,10.0,1930.0,0.0004382953999993333,1936000.0,1065.41852995294,10,0,10,14.666666666666666,49.8111111111111,0.003333333333333333,0.08610026041666667,0.0001257771577436371,1936000.0,0.00035003603008125093,8000.0,8000.0,1936000.0,0,8000.0,160512,144141,2431043040,10057080,8015.453169463274,38819072,1369238.238097873,21862.300134289755,38819072,0.0,0.08478075,128.0,6.9110246,0.0003,1.0,0.01974247,-0.11541346,160512,242.0,144141,6.930402,0.019327497,3.4171876907348633,468.88028,21862.28660266912,0.1806902466527717,8.320451550523459e-06,4.855999528911399e-05,2.5328183370151666e-06,1.7625904892355283e-05,1.6846907591945037e-06,1.3884723683687359e-05,4.686157101961286e-05,0.00013933772921375057,5.4800283502592025e-05,1.8569559231434514e-06,2.4328896846852796e-05,0.05694652572951517,0.0003413585579595063,1.6863971377137856e-05,0.08568459798844251,0.03430186882710843,0.0030667522051064317,4.7696089429631955e-06,9.21036837753437e-05
1,1944000.0,False,243,0a60e_00000,2025-11-25_10-32-47,1764034367,6.360303640365601,1962.5477075576782,40676,DESKTOP-M8HSDGN,172.28.117.198,1962.5477075576782,243,6.69533569729717,1.3862255157811093e-05,6.694990620864752,0.8175468071499347,5.871495021830961,0.004227530212808047,242.0,308.31782432787617,0.00012818084573455786,0.7465008545506525,0.00014274182891297924,8000.0,308.31782432787617,10.0,1940.0,0.0004382953999993333,1944000.0,1073.903131084456,10,0,10,14.244444444444447,49.833333333333336,0.0,0.08597819010416667,0.00012285393632536606,1944000.0,0.00033860188789663323,8000.0,8000.0,1944000.0,0,8000.0,160512,144141,2441100120,10057080,8015.498637768641,38979584,1379564.2950262516,22026.60339674224,38979584,0.0,0.064411104,128.0,7.580883,0.0003,1.0,-0.025262095,-0.15354122,160512,243.0,144141,7.827976,0.015354817,3.4171876907348633,565.9248,22026.618236988845,0.18022771457625056,8.174891788982993e-06,4.738599222123183e-05,2.4618761645196763e-06,1.6970359561482373e-05,1.6507512041173468e-06,1.3426522058172747e-05,4.5422303160321275e-05,0.0001350418675571728,5.300884695793359e-05,1.7751970489244808e-06,2.337839950987699e-05,0.0569267401722269,0.00034077783238003714,1.6838191662325944e-05,0.08525415855856276,0.03429100259883334,0.003066249273053461,4.760032850576959e-06,9.221544693834782e-05
1,1952000.0,False,244,0a60e_00000,2025-11-25_10-32-53,1764034373,6.404067039489746,1968.951774597168,40676,DESKTOP-M8HSDGN,172.28.117.198,1968.951774597168,244,6.692343271054198,1.3851912613862636e-05,6.69199794117611,0.8174166340084332,5.868636649492647,0.004224348890683566,243.0,180.84650118641872,0.00014644218107233653,0.746604522722146,0.00017634152272133567,8000.0,180.84650118641872,10.0,1950.0,0.0004382953999993333,1952000.0,1082.997539676564,10,0,10,15.412500000000001,49.8,0.0,0.0871124267578125,0.00014489665980016791,1952000.0,0.0004069502818908068,8000.0,8000.0,1952000.0,0,8000.0,160512,144141,2451157200,10057080,8015.543651390954,39140096,1388809.588977712,22173.770250762725,39140096,0.0,-0.07932198,128.0,6.2011976,0.0003,1.0,-0.04790234,-0.17253497,160512,244.0,144141,5.1523175,0.018325202,3.4171876907348633,112.252075,22173.75832598228,0.18077609227048994,9.826773106069655e-06,5.876933868540457e-05,2.9273107099457048e-06,2.038031408606684e-05,1.7982825911738872e-06,1.5429572873739563e-05,5.1206539724134476e-05,0.0001669148342493142,6.770838929394483e-05,2.002159957901486e-06,2.911984443786094e-05,0.056936492040503384,0.00034022800405932686,1.6808039743604043e-05,0.0857920979329761,0.03429228076284667,0.003066162230323396,4.755662515096495e-06,9.234242246528212e-05
1,1960000.0,False,245,0a60e_00000,2025-11-25_10-33-07,1764034387,13.339675903320312,1982.2914505004883,40676,DESKTOP-M8HSDGN,172.28.117.198,1982.2914505004883,245,6.690496460123664,1.3844253486259025e-05,6.6901502644543545,0.8174511579783423,5.8667557739477205,0.0042227568917754385,244.0,701.0901728008555,0.00013336840167063217,0.7466298043269262,0.00014978115242266003,8000.0,701.0901728008555,10.0,1960.0,0.0004382953999993333,1960000.0,1090.9158088344695,10,0,10,11.705263157894736,49.7421052631579,0.01684210526315789,0.08997866981907894,0.00012682233134831005,1960000.0,0.0003503114605133637,8000.0,8000.0,1960000.0,0,8000.0,160256,144141,2461185720,10028520,8015.488214877045,39300352,1396046.1201550155,22290.383048533888,39300352,0.0,-0.15170705,128.0,6.401245,0.0003,1.0,0.039414506,-0.08046206,160256,245.0,144141,4.2043104,0.016347982,3.4171876907348633,68.74435,22290.372002360047,0.18035959526778939,8.6026791665053e-06,4.946967553520652e-05,2.545024856288486e-06,1.7593170611981952e-05,1.6808330932192258e-06,1.3841226207750963e-05,4.684119147202978e-05,0.0001412752163732595,5.4879443961625446e-05,1.8916998283202585e-06,2.380242436830822e-05,0.05693746210010072,0.00033943245401375636,1.6859759350001375e-05,0.08539148848364539,0.034279966675214435,0.0030626324180223364,4.7623658891059526e-06,9.211935823732856e-05
1,1968000.0,False,246,0a60e_00000,2025-11-25_10-33-14,1764034394,7.305900573730469,1989.5973510742188,40676,DESKTOP-M8HSDGN,172.28.117.198,1989.5973510742188,246,6.696576597692433,1.3818780952678955e-05,6.6962312193398175,0.817818015678551,5.872478950008244,0.004216662942854374,245.0,701.255547876676,0.00013359497498444695,0.7471080771876586,0.00014740186986364912,8000.0,701.255547876676,0.0,1960.0,0.0004382953999993333,1968000.0,1066.149036431784,10,0,10,20.76,49.7,0.0,0.0880126953125,0.00012582711476321113,1968000.0,0.000348050463324875,8000.0,8000.0,1968000.0,0,8000.0,160256,144141,2471214240,10028520,8015.433332728275,39460608,1361579.7400823988,21740.517838176704,39460608,0.0,0.018988013,128.0,5.9506283,0.0003,1.0,-0.09746298,-0.2046147,160256,246.0,144141,5.7981896,0.013942873,3.4171876907348633,264.60007,21740.51410732135,0.18001465470510863,8.368466631695898e-06,4.8759890746030306e-05,2.5388976820364404e-06,1.750800843814855e-05,1.6945145294512946e-06,1.3798091588417164e-05,4.680238198147924e-05,0.00013974203816057717,5.4708132279010837e-05,1.8095977475859354e-06,2.369936481266805e-05,0.05693540931909855,0.00033902706947841656,1.686411176011764e-05,0.08500518662880478,0.03432733502845652,0.0030590807638392046,4.757722230431523e-06,9.21761246535912e-05
1,1976000.0,False,247,0a60e_00000,2025-11-25_10-33-20,1764034400,6.3490660190582275,1995.946417093277,40676,DESKTOP-M8HSDGN,172.28.117.198,1995.946417093277,247,6.693030138595504,1.3809543148243774e-05,6.692684791466421,0.8174507786817677,5.869298101258164,0.004221347043430565,246.0,501.73385443008704,0.00013208014534646874,0.7469269984757839,0.00014633999171292635,8000.0,501.73385443008704,10.0,1970.0,0.0004382953999993333,1976000.0,1067.9754413808844,10,0,10,15.712500000000002,49.7,0.0,0.08758544921875,0.00012609524233764158,1976000.0,0.0003471335565248507,8000.0,8000.0,1976000.0,0,8000.0,160512,144141,2481271320,10057080,8015.478999400992,39621120,1372430.5269992051,21913.295994814813,39621120,0.0,-0.13863635,128.0,7.5073004,0.0003,1.0,0.10434896,-0.027687695,160512,247.0,144141,6.2501545,0.01666975,3.4171876907348633,579.0377,21913.257522516586,0.1795207494580655,8.402162528865788e-06,4.866151668956609e-05,2.540807145231337e-06,1.7564913274248036e-05,1.6507308040553429e-06,1.3835742327374462e-05,4.681392649633638e-05,0.0001381498558950528,5.439116817223094e-05,1.8099708483496496e-06,2.378837271269452e-05,0.056908885365900955,0.0003381384787845649,1.6848740645072845e-05,0.08458063150251603,0.03428548198816937,0.0030593376362008915,4.7518050041134735e-06,9.230850340950746e-05
