num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_to_module_sum_episodes_length_out,env_runners/weights_seq_no,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_max,env_runners/num_episodes,env_runners/episode_duration_sec_mean,env_runners/env_reset_timer,env_runners/episode_len_min,env_runners/episode_len_mean,env_runners/episode_return_min,env_runners/sample,env_runners/rlmodule_inference_timer,env_runners/episode_return_mean,env_runners/env_to_module_sum_episodes_length_in,env_runners/env_step_timer,env_runners/num_env_steps_sampled,env_runners/episode_return_max,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/agent_episode_return_mean/default_agent,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/num_trainable_parameters,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/weights_seq_no,learners/default_policy/entropy,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/total_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/mean_kl_loss,learners/default_policy/module_train_batch_size_mean,learners/default_policy/policy_loss,learners/default_policy/vf_explained_var,learners/default_policy/num_module_steps_trained,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/curr_kl_coeff,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_loss,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch
1,452000.0,False,113,e875d_00000,2025-11-25_09-45-46,1764031546,2.8877804279327393,491.2025122642517,9347,DESKTOP-M8HSDGN,172.28.117.198,491.2025122642517,113,3.0414001020629295,1.2836004795550057e-05,3.0410903244743155,1.5093603396927102,1.528955216073171,0.0020536881932182445,901.0427841030431,112.0,452.0,452000.0,1000,4.0,0.7252137094000227,0.0005063705000338814,1000,1000.0,-375.259722135085,1.4661104275431776,0.00010130620121921327,-171.23913075707634,901.0427841030431,0.00010451541255040702,4000.0,-49.77056658581099,1118.5733726061933,2,0,2,12.924999999999999,31.0,0.0,0.0845947265625,0.00026637704898331316,452000.0,9.851601767191325e-05,452000.0,4000.0,4000.0,-171.23913075707634,-171.23913075707634,4527232,40064,0,141617476,4000.0,144141,1253252,4004.0,359358.80673664616,11487.87160615244,144141,1.0,113.0,6.298192,4527232,0.068412006,204.19203,0.012329703,128.0,-0.04937051,-0.040676475,40064,0.0003,3.4171876907348633,0.0,7.564962,11487.97014847034,0.08629463689068503,4.230583555022808e-05,1.304493624522209e-06,3.6255847408186046e-05,0.000104338492307374,1.873572417645777e-05,1.1141245855622567e-05,1.9170624959483904e-06,3.84542860149001e-05,6.473051744208333e-06,1.1892355513449492e-06,1.4021553437764389e-05,0.01963700495727824,0.0015442069117732283,0.035248494133736465,1.56523686091235e-05,0.00025285146425203255,4.5803581311095636e-05,0.029249193953700684,4.483523798730732e-06
1,456000.0,False,114,e875d_00000,2025-11-25_09-45-49,1764031549,2.9757912158966064,494.1783034801483,9347,DESKTOP-M8HSDGN,172.28.117.198,494.1783034801483,114,3.0407038759823,1.2811994749087558e-05,3.040394387629574,1.50960587107578,1.5280175851924431,0.0020501079212881875,901.0427841030431,113.0,456.0,456000.0,1000,4.0,0.7244179155800339,0.0005063705000338814,1000,1000.0,-375.259722135085,1.4659920439027454,0.0001129957236653251,-170.07171999219386,901.0427841030431,0.00011293572221782579,4000.0,-49.77056658581099,1129.871703651215,2,0,2,11.45,31.0,0.0075,0.08624267578125,0.000299496980195503,456000.0,0.00010952396979250128,456000.0,4000.0,4000.0,-170.07171999219386,-170.07171999219386,4567296,40064,0,142870728,4000.0,144141,1253252,4004.0,362287.4919106292,11581.503911762593,144141,1.0,114.0,7.0827103,4567296,-0.005628459,431.58615,0.010446545,128.0,-0.11483383,-0.008591294,40064,0.0003,3.4171876907348633,0.0,7.350758,11581.596780008047,0.0861171189117802,4.8350554420273156e-05,1.4650845446343133e-06,3.9921790037002696e-05,0.00011692578883104878,2.0947781537503758e-05,1.1836283291313774e-05,2.353527947964558e-06,4.208080933719368e-05,6.870080048220977e-06,1.429531250343046e-06,1.527020086560706e-05,0.01958099001770293,0.0015470831226592646,0.03510336263239969,1.5638794925587417e-05,0.0002522412496090004,4.585036549804482e-05,0.029270988484165796,4.477418560430772e-06
1,460000.0,False,115,e875d_00000,2025-11-25_09-45-58,1764031558,9.481230020523071,503.6595335006714,9347,DESKTOP-M8HSDGN,172.28.117.198,503.6595335006714,115,3.039067121382477,1.2818304798757307e-05,3.0387572125032793,1.5090706848050195,1.5269200932305174,0.002046398482071278,901.0427841030431,114.0,460.0,460000.0,1000,4.0,0.7216796237600284,0.0005063705000338814,1000,1000.0,-319.25006230053793,1.4655723658837165,0.00011212157779641676,-164.65096009095134,901.0427841030431,0.00011344961126867702,4000.0,-49.77056658581099,1141.793178821344,2,0,2,10.253846153846155,30.88461538461539,0.0015384615384615385,0.08660419170673077,0.00029323607095306406,460000.0,0.000107315300037925,460000.0,4000.0,4000.0,-164.65096009095134,-164.65096009095134,4607360,40064,0,144123980,4000.0,144141,1253252,4004.0,365739.9571463927,11691.883501549395,144141,1.0,115.0,5.6644297,4607360,0.036447123,105.751816,0.014407699,128.0,-0.07614747,-0.18448031,40064,0.0003,3.4171876907348633,0.0,6.3360796,11691.969935764646,0.08591873301266341,4.562800956983255e-05,1.4869637310332127e-06,3.986837938556382e-05,0.00011397164621788282,2.1114046662169105e-05,1.2170477508704314e-05,2.0779000628895727e-06,4.1002584197632704e-05,6.966171145911189e-06,1.3674147828665764e-06,1.557621370745002e-05,0.019524103007526585,0.0015443102414291084,0.034953127746077714,1.562067697380989e-05,0.00025155002711048466,4.576024184448307e-05,0.02928404671932577,4.4673643759939074e-06
1,464000.0,False,116,e875d_00000,2025-11-25_09-46-02,1764031562,3.2543442249298096,506.9138777256012,9347,DESKTOP-M8HSDGN,172.28.117.198,506.9138777256012,116,3.0411774821986524,1.2792631748984108e-05,3.0408677238282467,1.5091316809569708,1.528970128938213,0.0020461926972525552,901.0427841030431,115.0,464.0,464000.0,1000,4.0,0.7227096509800139,0.0005063705000338814,1000,1000.0,-319.25006230053793,1.4657255484248801,0.00011303312370515006,-159.11739950582535,901.0427841030431,0.0001128533956486637,4000.0,-49.77056658581099,1105.5215668318356,2,0,2,18.174999999999997,30.8,0.0,0.0855712890625,0.0002950326527246516,464000.0,0.00010779322802165626,464000.0,4000.0,4000.0,-159.11739950582535,-159.11739950582535,4647424,40064,0,145377232,4000.0,144141,1253252,4004.0,353769.7436102855,11309.231741853448,144141,1.0,116.0,5.882617,4647424,-0.14204592,82.21839,0.016081361,128.0,-0.26367223,-0.17140484,40064,0.0003,3.4171876907348633,0.0,6.6673303,11309.307472960216,0.08670901950253487,4.622945650378216e-05,1.4922497586787162e-06,4.081605567125985e-05,0.00011329062658623587,2.127172593364059e-05,1.2090212321855142e-05,2.0290721038277116e-06,4.076889552375618e-05,7.000232206773638e-06,1.3684478151599698e-06,1.4910061707801373e-05,0.01951990033745017,0.0015418448390177382,0.03576696471861656,1.5611650207367735e-05,0.00025108072683687393,4.567903942904422e-05,0.029267704392129387,4.463340734353915e-06
1,468000.0,False,117,e875d_00000,2025-11-25_09-46-05,1764031565,3.2906599044799805,510.2045376300812,9347,DESKTOP-M8HSDGN,172.28.117.198,510.2045376300812,117,3.0436207442566663,1.2763455428544884e-05,3.043310529289967,1.510261370037403,1.530281632798831,0.002045929110278417,901.0427841030431,116.0,468.0,468000.0,1000,4.0,0.7279260087200146,0.0005063705000338814,1000,1000.0,-319.25006230053793,1.466674470350629,0.00011636458311470847,-158.16561134414314,901.0427841030431,0.00011660961738335431,4000.0,-49.77056658581099,1109.2697221353712,2,0,2,17.34,30.8,0.0,0.0853759765625,0.00030375086949482053,468000.0,0.00011316482317242077,468000.0,4000.0,4000.0,-158.16561134414314,-158.16561134414314,4687488,40064,0,146630484,4000.0,144141,1253252,4004.0,354971.50695197424,11347.593896275179,144141,1.0,117.0,6.489161,4687488,0.08313784,114.982765,0.014809716,128.0,-0.03924608,-0.25598538,40064,0.0003,3.4171876907348633,0.0,7.177633,11347.714905699946,0.08662967854750797,4.7519595464789866e-05,1.559538168992956e-06,4.069453718468412e-05,0.00011697816384143535,2.168099539895907e-05,1.24384695038202e-05,2.126273483696463e-06,4.223828736817846e-05,7.212314365737212e-06,1.4460643509160243e-06,1.5908852189005415e-05,0.019501480944076846,0.0015419273806257059,0.03570268777143076,1.558775370308895e-05,0.00025031028956702043,4.564458903395805e-05,0.029271931168207078,4.451147329552365e-06
1,472000.0,False,118,e875d_00000,2025-11-25_09-46-08,1764031568,3.0137603282928467,513.218297958374,9347,DESKTOP-M8HSDGN,172.28.117.198,513.218297958374,118,3.0432751332340997,1.2918290874716106e-05,3.0429650974070657,1.5108987636770248,1.5293018859108445,0.002043521409175774,901.0427841030431,117.0,472.0,472000.0,1000,4.0,0.7291135891800059,0.0005063705000338814,1000,1000.0,-319.25006230053793,1.4673071611571211,0.000102389417655188,-158.59304146975035,901.0427841030431,0.00010520455451204483,4000.0,-49.77056658581099,1114.964612408964,2,0,2,13.325000000000001,30.8,0.0,0.0845947265625,0.00027272978061386476,472000.0,0.0001017279681235022,472000.0,4000.0,4000.0,-158.59304146975035,-158.59304146975035,4727552,40064,0,147883736,4000.0,144141,1253252,4004.0,357820.66525456833,11438.680686177026,144141,1.0,118.0,6.0634747,4727552,-0.093866125,70.00321,0.010030966,128.0,-0.18673822,-0.12486911,40064,0.0003,3.4171876907348633,0.0,5.859441,11438.80022920346,0.0863988493020336,4.2661059514934366e-05,1.4357630646492225e-06,3.740258002522718e-05,0.00010721466211756879,1.887961012792541e-05,1.1184190229659724e-05,2.1995869099396686e-06,3.932028575592428e-05,6.6569101966509235e-06,1.2729364773743576e-06,1.4423345888323499e-05,0.01945028558463576,0.0015403725368171874,0.035543786793717745,1.5570736166391865e-05,0.0002496887566727377,4.5574823142501224e-05,0.029254166006529313,4.4378658534051714e-06
1,476000.0,False,119,e875d_00000,2025-11-25_09-46-11,1764031571,2.8867440223693848,516.1050419807434,9347,DESKTOP-M8HSDGN,172.28.117.198,516.1050419807434,119,3.041668261611761,1.2890047967144276e-05,3.0413576284929937,1.5107454058302516,1.5278432297617353,0.0020438801950858586,901.0427841030431,118.0,476.0,476000.0,1000,4.0,0.7302205632400001,0.0005063705000338814,1000,1000.0,-319.25006230053793,1.4673218980755522,0.0001000747864092835,-160.2269046990133,901.0427841030431,0.00010190048443877174,4000.0,-49.77056658581099,1126.7519271034794,2,0,2,11.100000000000001,30.8,0.0,0.0845947265625,0.0002632466818465155,476000.0,9.613860672000833e-05,476000.0,4000.0,4000.0,-160.2269046990133,-160.2269046990133,4767616,40064,0,149136988,4000.0,144141,1253252,4004.0,361442.3917889924,11554.464464457697,144141,1.0,119.0,5.698814,4767616,0.04720355,75.56498,0.012494399,128.0,-0.061770074,0.014867067,40064,0.0003,3.4171876907348633,0.0,6.6277905,11554.581143799414,0.08617285408901058,4.16905308310067e-05,1.3044631979762857e-06,3.620796804623627e-05,0.00010280354351776972,1.822105845708885e-05,1.096479649439449e-05,1.813867446551583e-06,3.7709869374516476e-05,6.577014088390982e-06,1.1817141853671254e-06,1.3376289432668938e-05,0.019399737378791745,0.0015376017814505204,0.03539573044577978,1.5544548803791578e-05,0.0002490667591052819,4.547782490974413e-05,0.029230981646462793,4.427557193817626e-06
1,480000.0,False,120,e875d_00000,2025-11-25_09-46-20,1764031580,9.518336772918701,525.6233787536621,9347,DESKTOP-M8HSDGN,172.28.117.198,525.6233787536621,120,3.040270756135642,1.2866777489071744e-05,3.039959645348066,1.5104584073719465,1.5267361183241182,0.00204081146313929,901.0427841030431,119.0,480.0,480000.0,1000,4.0,0.7285612951599978,0.0005063705000338814,1000,1000.0,-398.97027684020867,1.4670779138997987,0.000119174995930093,-164.10720902473633,901.0427841030431,0.00012204577014934831,4000.0,-49.77056658581099,1139.4396741113294,2,0,2,10.292307692307691,30.800000000000004,0.0,0.0845947265625,0.00031347626033388155,480000.0,0.00011411099763459943,480000.0,4000.0,4000.0,-164.10720902473633,-164.10720902473633,4807680,40064,0,150390240,4000.0,144141,1253252,4004.0,364750.5738870955,11660.227613354993,144141,1.0,120.0,6.870489,4807680,-0.023809534,394.31393,0.009919094,128.0,-0.12033755,-0.058816195,40064,0.0003,3.4171876907348633,0.0,6.2632604,11660.342542850234,0.08594512674812145,4.814162750429944e-05,1.5439171116244654e-06,4.27106399917083e-05,0.00012246837652674916,2.1886563521745956e-05,1.2812396507787497e-05,2.8432674339332925e-06,4.340210018367774e-05,7.190961848591305e-06,1.3959527781861205e-06,1.659123073946583e-05,0.01934528489500226,0.001535648763636345,0.03524516349132432,1.552388331376037e-05,0.0002484375915141335,4.539273666185403e-05,0.029211547889996616,4.419451625902456e-06
1,484000.0,False,121,e875d_00000,2025-11-25_09-46-24,1764031584,3.3504698276519775,528.9738485813141,9347,DESKTOP-M8HSDGN,172.28.117.198,528.9738485813141,121,3.043324057884288,1.2826819712816776e-05,3.043013058914588,1.5108134522482248,1.5294285744208749,0.002044911658510499,901.0427841030431,120.0,484.0,484000.0,1000,4.0,0.7296268114800114,0.0005063705000338814,1000,1000.0,-398.97027684020867,1.4675249413507998,0.00012294205161275396,-159.49871856870496,901.0427841030431,0.0001225004887929891,4000.0,-49.77056658581099,1103.2026125759232,2,0,2,17.259999999999998,30.8,0.0,0.0845947265625,0.00031757581220633095,484000.0,0.00011726306299893508,484000.0,4000.0,4000.0,-159.49871856870496,-159.49871856870496,4847744,40064,0,151643492,4000.0,144141,1253252,4004.0,352764.06527828384,11277.052636403854,144141,1.0,121.0,5.360327,4847744,0.11962313,45.800175,0.016277855,128.0,0.0024304986,0.028373718,40064,0.0003,3.4171876907348633,0.0,6.1568165,11277.158934076368,0.08671418608064345,4.881564802147622e-05,1.8522804775612591e-06,4.3106809311033564e-05,0.00012160986955644961,2.2429527130783e-05,1.3103366901308939e-05,2.2050624473166066e-06,4.3410038719071494e-05,7.292249425500577e-06,1.5302900764229612e-06,1.6409261563847704e-05,0.01931679774605296,0.0015339041759989593,0.03606836807641364,1.5505764481167875e-05,0.0002482475056012749,4.533581929401372e-05,0.029188103611097985,4.4110771082728805e-06
1,488000.0,False,122,e875d_00000,2025-11-25_09-46-27,1764031587,3.107215166091919,532.081063747406,9347,DESKTOP-M8HSDGN,172.28.117.198,532.081063747406,122,3.0439173123754455,1.2809921515701875e-05,3.0436064149254394,1.510693175665743,1.5301404750666663,0.0020463188019256714,901.0427841030431,121.0,488.0,488000.0,1000,4.0,0.7314017217199944,0.0005063705000338814,1000,1000.0,-398.97027684020867,1.4674642285222914,0.00011834586290927402,-157.93363163064762,901.0427841030431,0.00011685927224156466,4000.0,-49.77056658581099,1108.1120665539374,2,0,2,17.675,30.8,0.025,0.08673095703125,0.00030516237188415204,488000.0,0.00011096783154418064,488000.0,4000.0,4000.0,-157.93363163064762,-157.93363163064762,4887808,40064,0,152896744,4000.0,144141,1253252,4004.0,355117.3628780254,11352.246424619909,144141,1.0,122.0,7.516575,4887808,-0.102770776,214.22948,0.012167173,128.0,-0.21841304,-0.118029,40064,0.0003,3.4171876907348633,0.0,7.4064727,11352.376585957823,0.08655349885984036,4.825651130575371e-05,1.529422921716947e-06,4.1756642408849286e-05,0.00011780298151246464,2.1366633640474222e-05,1.2802444797521473e-05,2.034529454629101e-06,4.23341393453825e-05,6.974163580200878e-06,1.3624873683829728e-06,1.6002277546229645e-05,0.0192628662985959,0.0015357076142399541,0.03594118611564887,1.5526386833839e-05,0.00024732712054650576,4.5550881103585576e-05,0.02920706172498427,4.420466335292931e-06
1,492000.0,False,123,e875d_00000,2025-11-25_09-46-30,1764031590,2.978879690170288,535.0599434375763,9347,DESKTOP-M8HSDGN,172.28.117.198,535.0599434375763,123,3.043225053301693,1.2787232304470354e-05,3.0429142159461837,1.510312670569085,1.529824620925999,0.002046951303905543,901.0427841030431,122.0,492.0,492000.0,1000,4.0,0.7292779148599948,0.0005063705000338814,1000,1000.0,-602.984965400803,1.4672106910320672,0.00010479060902909718,-175.40870376904218,901.0427841030431,0.00010414149953218396,4000.0,-52.24138313992512,1117.077100228927,2,0,2,13.55,30.8,0.0025,0.087738037109375,0.0002722071660662954,492000.0,9.983032346733031e-05,492000.0,4000.0,4000.0,-175.40870376904218,-175.40870376904218,4927872,40064,0,154149996,4000.0,144141,1253252,4004.0,358214.426346221,11451.2590778193,144141,1.0,123.0,9.988392,4927872,-0.09709039,1267.5062,0.016944254,128.0,-0.2315186,-0.34070814,40064,0.0003,3.4171876907348633,0.0,7.652651,11451.384680621379,0.0863582727212409,4.321573969207326e-05,1.34253993281509e-06,3.7362388393017196e-05,0.00010628402386832983,1.8990425828436758e-05,1.1093353434652808e-05,2.1917284693860958e-06,3.925995395073291e-05,6.480122674657672e-06,1.1822606719335987e-06,1.4160069164665206e-05,0.01923521215560834,0.0015337036581002028,0.035793396504491364,1.5525932965413294e-05,0.0002472383193400557,4.5489822291116137e-05,0.029189663927730765,4.412651669088946e-06
1,496000.0,False,124,e875d_00000,2025-11-25_09-46-33,1764031593,2.99354887008667,538.053492307663,9347,DESKTOP-M8HSDGN,172.28.117.198,538.053492307663,124,3.042687056318677,1.2768349979323529e-05,3.042376134466719,1.510365934813395,1.5292321422367385,0.0020482847208668636,901.0427841030431,123.0,496.0,496000.0,1000,4.0,0.730436137459983,0.0005063705000338814,1000,1000.0,-602.984965400803,1.4673590020017473,0.00012025402860440512,-175.38960013784978,901.0427841030431,0.0001242284986092393,4000.0,-59.36878501456247,1126.912532992476,2,0,2,11.55,30.825000000000003,0.0025,0.087066650390625,0.00031931127037788747,496000.0,0.00011646987905202456,496000.0,4000.0,4000.0,-175.38960013784978,-175.38960013784978,4967936,40064,0,155403248,4000.0,144141,1253252,4004.0,361068.40588179854,11542.510398683258,144141,1.0,124.0,5.9810576,4967936,-0.04088013,74.963425,0.012882292,128.0,-0.15097272,-0.10616243,40064,0.0003,3.4171876907348633,0.0,6.607139,11542.62146565111,0.08622713147402808,4.922522816691637e-05,1.6414039189980065e-06,4.2586022208042997e-05,0.00012390678183516542,2.2806176048241386e-05,1.359953346773543e-05,2.154821313349582e-06,4.473133906154105e-05,7.509318386748502e-06,1.4099064639654042e-06,1.6870962214568053e-05,0.01920336881405213,0.001532655811517836,0.03566622941944591,1.5575503634197232e-05,0.0002472225961462075,4.5453874066880066e-05,0.029217963788455113,4.425675152827885e-06
1,500000.0,False,125,e875d_00000,2025-11-25_09-46-43,1764031603,9.92026424407959,547.9737565517426,9347,DESKTOP-M8HSDGN,172.28.117.198,547.9737565517426,125,3.041138554525492,1.274828647827405e-05,3.040827247692049,1.5100246439052625,1.5280275100643712,0.0020446152936603036,901.0427841030431,124.0,500.0,500000.0,1000,4.0,0.7286133670199797,0.0005063705000338814,1000,1000.0,-602.984965400803,1.4671536116417303,0.00010717063833118261,-176.42422630990978,901.0427841030431,0.0001078636600334569,4000.0,-69.00940850347374,1137.6713088956205,2,0,2,10.72142857142857,30.800000000000004,0.054285714285714284,0.08777727399553571,0.00027993905869133195,500000.0,0.00010304456988616803,500000.0,4000.0,4000.0,-176.42422630990978,-176.42422630990978,5008000,40064,0,156656500,4000.0,144141,1253252,4004.0,364490.4725922768,11651.924023463467,144141,1.0,125.0,5.576457,5008000,0.14583176,85.90222,0.016330091,128.0,0.030020254,-0.28538775,40064,0.0003,3.4171876907348633,0.0,6.0008526,11652.020525535496,0.08600591211928907,4.412371599504157e-05,1.5146287538614072e-06,3.7805270738603704e-05,0.00010912139000294956,1.9675474153441093e-05,1.1414654704116034e-05,2.1966669864297955e-06,3.933848475199454e-05,6.701384868228603e-06,1.3043700324932348e-06,1.4456221366490536e-05,0.019152775205912912,0.0015304346134061223,0.03551923268525221,1.5544738594803247e-05,0.00024663243018095097,4.5371205327101604e-05,0.02919789122057051,4.413508402995512e-06
1,504000.0,False,126,e875d_00000,2025-11-25_09-46-46,1764031606,3.3235814571380615,551.2973380088806,9347,DESKTOP-M8HSDGN,172.28.117.198,551.2973380088806,126,3.0439149740002347,1.271637361688686e-05,3.043604193665127,1.5100278941562086,1.530803276423727,0.002043177110723321,901.0427841030431,125.0,504.0,504000.0,1000,4.0,0.7325484124999729,0.0005063705000338814,1000,1000.0,-602.984965400803,1.4672490207803113,0.00010630472743248095,-174.17466308003324,901.0427841030431,0.00010586751414034157,4000.0,-69.00940850347374,1100.763178204511,2,0,2,17.474999999999998,30.8,0.1025,0.090667724609375,0.00027319179055867917,504000.0,0.00010003381417375386,504000.0,4000.0,4000.0,-174.17466308003324,-174.17466308003324,5048064,40064,0,157909752,4000.0,144141,1253252,4004.0,352286.24086732813,11261.783888794453,144141,1.0,126.0,5.847321,5048064,-0.08842115,111.569046,0.010955048,128.0,-0.19583127,-0.11638391,40064,0.0003,3.4171876907348633,0.0,6.9974637,11261.876498444248,0.08679319525809455,4.29354158815414e-05,1.3624864634379766e-06,3.739450562494745e-05,0.0001068889569712847,1.900338432555022e-05,1.1387386573117104e-05,1.891113930950287e-06,3.940020763985049e-05,6.5505735028943205e-06,1.2040791920949384e-06,1.4240890786401564e-05,0.01911987254385195,0.001529403237273973,0.03633794847840363,1.555106120792269e-05,0.0002461640458776874,4.544956327674936e-05,0.029200715438365023,4.412033318018842e-06
1,508000.0,False,127,e875d_00000,2025-11-25_09-46-50,1764031610,3.216196060180664,554.5135340690613,9347,DESKTOP-M8HSDGN,172.28.117.198,554.5135340690613,127,3.0455965560702327,1.2684399879037248e-05,3.0452862195884722,1.510228693464646,1.53228901915949,0.002039401289619129,901.0427841030431,126.0,508.0,508000.0,1000,4.0,0.7339676560599674,0.0005063705000338814,1000,1000.0,-602.984965400803,1.4675109470975083,0.00012235265236246252,-169.08300327524378,901.0427841030431,0.00012310564731617493,4000.0,-65.53989276823428,1104.9791460752053,2,0,2,17.52,30.8,0.04,0.0917236328125,0.0003186986594958261,508000.0,0.00011705369263327839,508000.0,4000.0,4000.0,-169.08300327524378,-169.08300327524378,5088128,40064,0,159163004,4000.0,144141,1253252,4004.0,353954.3914824864,11315.113660461562,144141,1.0,127.0,5.6957536,5088128,-0.027439691,83.63299,0.013813335,128.0,-0.13506535,-0.024365067,40064,0.0003,3.4171876907348633,0.0,6.0422907,11315.203746251871,0.08663211117551478,4.9143729187075806e-05,1.6242747362658448e-06,4.357225198174612e-05,0.00012225939461967623,2.342471683825533e-05,1.318597498061412e-05,2.1663124789028012e-06,4.385639062920088e-05,7.78703294715628e-06,1.4713643453653174e-06,1.6740786011603554e-05,0.01910347109841469,0.0015285975048996807,0.036189233183622216,1.5539850597764246e-05,0.0002462420154188958,4.542714764477362e-05,0.02920534725398456,4.405342984631601e-06
1,512000.0,False,128,e875d_00000,2025-11-25_09-46-52,1764031612,2.852461814880371,557.3659958839417,9347,DESKTOP-M8HSDGN,172.28.117.198,557.3659958839417,128,3.0436176974695295,1.2667325878990889e-05,3.043307584142587,1.509302184669997,1.5312395056278936,0.0020366413567228176,901.0427841030431,127.0,512.0,512000.0,1000,4.0,0.7309195553999689,0.0005063705000338814,1000,1000.0,-602.984965400803,1.466671914701533,0.00011240291947503051,-171.5191200594379,901.0427841030431,0.00011399396279182953,4000.0,-65.53989276823428,1113.6418203774283,2,0,2,13.325,30.8,0.0175,0.092529296875,0.00029076134513568257,512000.0,0.00010752840505986056,512000.0,4000.0,4000.0,-171.5191200594379,-171.5191200594379,5128192,40064,0,160416256,4000.0,144141,1253252,4004.0,358040.45268377825,11445.741270134473,144141,1.0,128.0,6.096173,5128192,-0.007960077,257.36606,0.011200653,128.0,-0.1073453,-0.0042495728,40064,0.0003,3.4171876907348633,0.0,6.11105,11445.827857510345,0.08640461536375736,4.470869691398418e-05,1.4537996987556573e-06,3.9475652962955357e-05,0.00011385597491869593,2.046857227607203e-05,1.1887615409672329e-05,1.966480689640961e-06,4.12330338531947e-05,6.81366341545659e-06,1.3143733405816862e-06,1.5138451938938184e-05,0.019054953597432187,0.0015262703098490548,0.036035107351783884,1.5519122090956606e-05,0.000245688825264617,4.5333346166994003e-05,0.029184028541441854,4.39189955394289e-06
